Seed,Shot,Score
2871,001001100100,1.611027479171753
2872,110010001111,-0.6324202418327332
2873,000111000011,-0.3668380379676819
2874,011001001011,1.0753509998321533
2875,000010110000,0.42636752128601074
2876,101010101100,-0.6092256903648376
2877,000101101110,0.8149749040603638
2878,010011110100,0.11260747909545898
2879,000111100010,0.43936455249786377
2880,001011110101,-0.7676606774330139
2881,000101111111,-0.631949782371521
2882,001011100011,1.051520586013794
2883,101101001111,2.018629312515259
2884,101101011101,2.535290241241455
2885,100111110111,-0.9877312183380127
2886,101001010111,1.9632854461669922
2887,100111100000,-0.11611956357955933
2888,001000111100,-0.13479644060134888
2889,111101101111,-0.992270290851593
2890,001010001011,-0.9433907866477966
2891,000010011101,-0.8302962779998779
2892,010110001001,-0.7417365312576294
2893,001000110011,-0.42043739557266235
2894,101000110110,0.6119585037231445
2895,101100001110,-0.20067107677459717
2896,110101001011,0.9055176973342896
2897,000111001101,-0.7939316034317017
2898,111111001010,-0.3758049011230469
2899,000101010111,0.6157238483428955
2900,010100011010,-0.8223625421524048
2901,110001010110,2.7093424797058105
2902,001001111001,1.199972152709961
2903,001010010111,0.3939324617385864
2904,101110001001,-0.8664004802703857
2905,011010110100,-0.9102076888084412
2906,001101011111,2.9813106060028076
2907,101100001000,0.7280561923980713
2908,111000110001,-0.21258020401000977
2909,010110110100,0.32296717166900635
2910,001100010000,0.7788213491439819
2911,010011111101,1.6701536178588867
2912,100110110000,-0.7067838907241821
2913,000010100010,1.0214953422546387
2914,111010111000,3.8011975288391113
2915,101011110000,1.9317162036895752
2916,110011100101,1.3645730018615723
2917,011110010110,1.1597952842712402
2918,111111011111,-0.6423952579498291
2919,000011010000,1.0945765972137451
2920,011110110110,-0.7180668115615845
2921,000111110101,1.6850783824920654
2922,110100010000,0.7829726934432983
2923,011000101101,-0.875315248966217
2924,010011001000,0.4065362215042114
2925,001111000001,0.11588001251220703
2926,110000011001,1.8254423141479492
2927,111011001010,2.593311071395874
2928,011000000110,-0.8764135837554932
2929,000010100010,-0.9241443872451782
2930,110110000101,-0.3233320116996765
2931,111010001001,-0.20010250806808472
2932,000100010100,0.07859921455383301
2933,101100110000,0.46074748039245605
2934,110000111100,-0.43508416414260864
2935,100100100100,-0.5049930810928345
2936,011101011011,0.49052512645721436
2937,001000000111,0.5452510118484497
2938,011110001011,6.026854991912842
2939,101111000100,0.34772658348083496
2940,111010011111,-0.8503901958465576
2941,011010111111,1.64558744430542
2942,010000110000,0.32828080654144287
2943,001110000010,0.026250839233398438
2944,100111000111,-0.6805403232574463
2945,111110000110,0.04564034938812256
2946,111100010000,1.4207537174224854
2947,110101101010,-0.4447547197341919
2948,110001111000,-0.8144254684448242
2949,100010001000,-0.7625143527984619
2950,001100001000,0.7828118801116943
2951,010001011111,0.4685814380645752
2952,100000010110,0.11003947257995605
2953,111110010100,0.48865199089050293
2954,001000001101,2.5980706214904785
2955,010110011011,0.5653352737426758
2956,101000010000,1.4094898700714111
2957,100110111001,-0.22652077674865723
2958,100001101111,-0.1503840684890747
2959,101001000100,0.7895466089248657
2960,011011001100,-0.8358774781227112
2961,110101110101,0.2728074789047241
2962,101100111111,-0.5852046012878418
2963,000011000100,0.21701836585998535
2964,000101110111,1.0191867351531982
2965,101001010010,5.042874813079834
2966,111000011011,1.4721729755401611
2967,000111000101,0.6141699552536011
2968,101011010101,0.4293783903121948
2969,110000001001,-0.6307607889175415
2970,000101010111,-0.697033166885376
2971,001011101111,-0.21037942171096802
2972,000010011111,-0.5650283694267273
2973,011111010000,0.03872179985046387
2974,011100000111,0.6061978340148926
2975,010110100111,-0.3985059857368469
2976,100011111010,-0.2828800678253174
2977,101011010110,0.031037449836730957
2978,011111101011,-0.4102715849876404
2979,110110000010,-0.47155654430389404
2980,000101110101,-0.5802348256111145
2981,111111110001,-0.09597879648208618
2982,101101011001,-0.4895596504211426
2983,001001111110,-0.763731837272644
2984,110110011101,-0.3604281544685364
2985,000011010001,1.182713270187378
2986,000000010000,0.5609750747680664
2987,100100000101,1.9714767932891846
2988,110001100111,-0.24360418319702148
2989,100110111001,2.3070144653320312
2990,000100110100,3.281358242034912
2991,111111100101,3.629267692565918
2992,000100100101,-0.7072121500968933
2993,001111100001,-0.524658739566803
2994,101100001100,-0.3905222415924072
2995,001100100110,2.642894744873047
2996,000001001001,3.610480785369873
2997,010110010111,0.6227084398269653
2998,011000010000,3.4652600288391113
2999,000010000001,-0.7601175308227539
3000,100000011000,-0.1083868145942688
3001,010101110100,0.46675777435302734
3002,111111001001,0.644173264503479
3003,111101101000,-0.26345932483673096
3004,001101010111,-0.05891990661621094
3005,001111111101,2.49531888961792
3006,110101111000,-0.5672498941421509
3007,010110010011,1.5879123210906982
3008,000011101011,-0.3460398316383362
3009,101001101100,1.287917137145996
3010,001011100010,-0.7079759836196899
3011,100010110010,-0.6237585544586182
3012,000101000000,0.033382534980773926
3013,000101001110,0.47811174392700195
3014,100011010101,-0.07195532321929932
3015,100010110011,0.9479901790618896
3016,101101000100,0.24685454368591309
3017,110001010010,0.7540756464004517
3018,001101010100,-0.7420375347137451
3019,001111010111,0.49833691120147705
3020,111110000001,0.0883256196975708
3021,010111000001,1.4996118545532227
3022,111011011110,1.1334304809570312
3023,110001110110,-0.32302945852279663
3024,101000000100,2.3879990577697754
3025,101101100001,-0.384429395198822
3026,001111001100,1.1913459300994873
3027,110001100111,-0.8623773455619812
3028,011010111111,-0.9272904992103577
3029,010111011100,-0.39769887924194336
3030,101100101010,-0.7955560088157654
3031,010010100100,2.736812114715576
3032,110101001101,-0.64857017993927
3033,100001111110,0.5849298238754272
3034,101100110011,-0.9373209476470947
3035,100000110011,-0.968607485294342
3036,000000010010,0.4495283365249634
3037,011111000111,-0.9675412178039551
3038,000011101111,3.314126491546631
3039,001000011000,-0.4447982907295227
3040,011000011010,2.640881061553955
3041,011101000111,0.28776049613952637
3042,101111110101,-0.7565509080886841
3043,100011010000,2.5099611282348633
3044,100101011110,-0.8714369535446167
3045,010010100101,-0.057421326637268066
3046,000001010110,-0.24476289749145508
3047,010100011101,-0.7196913957595825
3048,011100111110,0.7864993810653687
3049,001010100111,-0.7380278706550598
3050,010010010111,0.9213032722473145
3051,110010110101,-0.7587051391601562
3052,000001111011,1.0004193782806396
3053,111010011011,-0.4550025463104248
3054,011100111000,1.3316986560821533
3055,001001011011,-0.5932196378707886
3056,110111001100,0.5547661781311035
3057,100110011001,-0.41480904817581177
3058,111001001001,0.4301021099090576
3059,011001010111,0.12242722511291504
3060,010110101011,2.9053242206573486
3061,110001101001,1.385805606842041
3062,100010001100,2.197736978530884
3063,110011010010,0.7890863418579102
3064,111111001100,0.8776271343231201
3065,010111011010,-0.8000912666320801
3066,100111101100,-0.8996678590774536
3067,110010001101,1.1510818004608154
3068,001110000011,-0.22240138053894043
3069,010111101000,-0.07759582996368408
3070,100100101010,-0.5949326753616333
3071,001100111110,0.8477870225906372
3072,101101001100,2.0425405502319336
3073,111101011100,2.591285228729248
3074,100100101101,1.846247911453247
3075,000010100110,1.7965946197509766
3076,010001000001,-0.10761988162994385
3077,000010011111,-0.04201608896255493
3078,001110101101,-0.3782902956008911
3079,000110111111,1.3933286666870117
3080,000111100011,0.2700321674346924
3081,101010111001,-0.24251943826675415
3082,110000111011,-0.5163315534591675
3083,001010011000,-0.5267238020896912
3084,001001001111,2.3378779888153076
3085,011000010101,-0.42024070024490356
3086,110010011111,1.0763537883758545
3087,101111111010,-0.19868332147598267
3088,011110110000,0.02244400978088379
3089,010011110000,-0.1936941146850586
3090,111101110001,-0.1423686146736145
3091,011011010111,-0.7500400543212891
3092,110001001010,0.1376640796661377
3093,101011110100,-0.08098191022872925
3094,111011010100,-0.6031455993652344
3095,001101101101,1.9648711681365967
3096,011110110111,-0.1926100254058838
3097,011000101010,-0.6221001148223877
3098,101101110000,0.751500129699707
3099,110101110001,-0.2564854621887207
3100,111011010000,4.297102451324463
3101,110101100111,1.3538804054260254
3102,010111010101,-0.8016272783279419
3103,101101011111,-0.9437918066978455
3104,110101000010,-0.0652092695236206
3105,000111110101,1.325650691986084
3106,101100111011,-0.5065624713897705
3107,011001000100,1.560288667678833
3108,001101000001,0.4215216636657715
3109,001001011001,-0.33831173181533813
3110,001111101101,3.236985683441162
3111,000011110001,0.10736358165740967
3112,101001111011,0.14126336574554443
3113,010101000011,0.026227712631225586
3114,100111111111,-0.4693518280982971
3115,000101101110,-0.6473838090896606
3116,000111110000,1.2605829238891602
3117,011001010010,-0.6970834732055664
3118,011100101010,2.1778786182403564
3119,001110110110,-0.9524574279785156
3120,111010110101,1.8072569370269775
3121,001011110110,-0.6478568315505981
3122,001010000000,-0.45701831579208374
3123,101100010101,0.36738038063049316
3124,101010101100,0.1168743371963501
3125,100001110011,2.0422143936157227
3126,010101100111,-0.4778861999511719
3127,101001110101,-0.3104824423789978
3128,000110000010,0.00800776481628418
3129,101010010000,0.4839515686035156
3130,101100110110,1.97723388671875
3131,001010111110,3.676886558532715
3132,111100101110,-0.867196261882782
3133,001010011111,0.1358252763748169
3134,111110101010,0.821195125579834
3135,010011111101,0.6402137279510498
3136,111100111100,0.3731127977371216
3137,000011011100,-0.5531973838806152
3138,110010010101,0.02502894401550293
3139,110000011010,1.1299617290496826
3140,010100010000,-0.002345561981201172
3141,010110110000,0.2715688943862915
3142,100100001010,0.7832684516906738
3143,101101000010,-0.7955071926116943
3144,110001011000,1.2253589630126953
3145,001010100111,-0.28534674644470215
3146,101011100110,0.653793215751648
3147,010111110101,0.234236478805542
3148,100111101001,-0.9428346753120422
3149,111000101011,0.1466817855834961
3150,001010000110,0.09931814670562744
3151,111000010110,0.7970761060714722
3152,111101001001,-0.6541738510131836
3153,111000010000,-0.45368605852127075
3154,000110011101,0.8043217658996582
3155,010100110001,4.647360801696777
3156,000101101100,0.7192373275756836
3157,011110001010,-0.19964009523391724
3158,011001011011,-0.13359558582305908
3159,010011111000,0.3498246669769287
3160,110010100100,2.5146842002868652
3161,011110101011,-0.9736005663871765
3162,100111011101,-0.8035053014755249
3163,001110100111,0.6421518325805664
3164,111000001000,-0.363192081451416
3165,000111000100,1.510876178741455
3166,100000000100,0.10057485103607178
3167,011010010110,-0.36748838424682617
3168,110111101110,4.853230953216553
3169,110000000011,-0.7203363180160522
3170,111101111110,-0.658761739730835
3171,000110110001,0.004376649856567383
3172,011101000110,-0.9704421758651733
3173,001000101001,-0.7309478521347046
3174,011101011010,-0.1768854260444641
3175,101110110000,1.480705976486206
3176,010001001011,1.4732556343078613
3177,111011110110,0.019425272941589355
3178,100110111000,-0.7412587404251099
3179,001010010000,0.34978675842285156
3180,110010111110,-0.31968653202056885
3181,101011000110,0.380460262298584
3182,101110100100,1.092106819152832
3183,011000010110,-0.09119147062301636
3184,000100110011,1.3347036838531494
3185,011110011111,2.624476194381714
3186,001101101010,2.250551223754883
3187,011000011111,-0.8697952032089233
3188,110111000111,-0.1926550269126892
3189,100110111110,0.22424733638763428
3190,111100111101,-0.94390469789505
3191,100101110000,-0.6445072293281555
3192,111010000001,3.89662504196167
3193,100001111010,3.3356189727783203
3194,100000001011,-0.13308221101760864
3195,110010100111,0.8287136554718018
3196,100010010011,1.4291141033172607
3197,101010011000,-0.24103349447250366
3198,100110110111,0.18277978897094727
3199,110101101100,-0.8012998104095459
3200,001010011110,0.5728684663772583
3201,000110010110,5.40155029296875
3202,000111110001,-0.8781956434249878
3203,111001111110,0.3553406000137329
3204,111011000110,-0.21011358499526978
3205,101101001100,-0.905165433883667
3206,001010101111,0.7277569770812988
3207,000100000011,3.1674938201904297
3208,101100011101,0.6631227731704712
3209,011011101101,0.4237908124923706
3210,101000011111,-0.8331091403961182
3211,011101111011,-0.2971830368041992
3212,000101010010,2.332597494125366
3213,001101011101,0.5404727458953857
3214,100000101001,0.607270359992981
3215,001111010011,0.36988067626953125
3216,101000111101,0.1276710033416748
3217,010100000110,-0.8385428786277771
3218,101101100110,0.6679717302322388
3219,001011101111,-0.35158681869506836
3220,111010111000,-0.3873721957206726
3221,011101000001,1.8645930290222168
3222,110110001100,0.07603538036346436
3223,101000111011,-0.6540834903717041
3224,011101101001,2.2892303466796875
3225,000100001101,-0.5598118305206299
3226,000011111001,-0.40703248977661133
3227,011011010010,0.012162089347839355
3228,010010110100,1.4076769351959229
3229,000101000100,-0.8326026797294617
3230,111011100000,4.229071140289307
3231,111111011111,-0.7897036671638489
3232,001000000010,0.13509082794189453
3233,011001101010,0.38237500190734863
3234,110100011011,-0.213212788105011
3235,111000011111,2.5528862476348877
3236,000010111000,1.2961676120758057
3237,000111100000,0.675917387008667
3238,011111000110,1.0416505336761475
3239,110010111000,1.12380051612854
3240,101111010011,-0.7957063317298889
3241,010010101100,0.5789530277252197
3242,010001101110,0.6242642402648926
3243,101100110000,0.9242762327194214
3244,000110000110,2.043829917907715
3245,111111000101,0.48920416831970215
3246,001000000010,-0.7228726744651794
3247,011110001101,1.4539780616760254
3248,000001011110,-0.060762882232666016
3249,011101000001,-0.6112099885940552
3250,110100010111,-0.3885079026222229
3251,111100111101,1.3678219318389893
3252,001100001110,-0.23725026845932007
3253,001000100001,1.6839323043823242
3254,010111100110,-0.10542094707489014
3255,001001000101,0.5213426351547241
3256,010101000100,1.0326082706451416
3257,000010011110,2.3141286373138428
3258,110000110001,-0.7741379737854004
3259,110010110100,-0.37577134370803833
3260,011111000010,-0.3217619061470032
3261,001100011111,-0.7040419578552246
3262,110100000000,2.908143997192383
3263,011001101110,-0.8256407976150513
3264,101001010000,-0.787667453289032
3265,111000100000,0.5909943580627441
3266,000110011000,0.30296802520751953
3267,010111101011,2.074843645095825
3268,100111100110,-0.7835414409637451
3269,111110010001,-0.3232305645942688
3270,001001101110,0.703708291053772
3271,101001100100,3.5221457481384277
3272,001101000010,1.4084548950195312
3273,010011001010,-0.536649227142334
3274,101101111100,2.9105968475341797
3275,010110100000,0.988325834274292
3276,101011001000,-0.41575324535369873
3277,111001100101,1.00929594039917
3278,010001100101,-0.42697852849960327
3279,100000000100,-0.7402707934379578
3280,101011111011,-0.05698329210281372
3281,101111110001,1.1520347595214844
3282,011000101100,0.21552515029907227
3283,111110100011,0.07250285148620605
3284,010001111100,0.6762877702713013
3285,110010111111,0.1301645040512085
3286,101000111001,3.84489107131958
3287,010110011100,1.559424877166748
3288,011101101000,-0.020154178142547607
3289,001100000000,1.5348820686340332
3290,110001100001,-0.9325264692306519
3291,011100010000,-0.9797505140304565
3292,111110100100,-0.727609395980835
3293,010101111111,1.638124942779541
3294,100011100110,1.084522008895874
3295,010000110000,-0.5940982103347778
3296,010111000011,0.15732038021087646
3297,111011001011,0.173203706741333
3298,110010111010,1.188234806060791
3299,001101011110,0.33023035526275635
3300,011001111000,-0.5881913304328918
3301,001101110110,-0.3387521505355835
3302,100000100010,-0.31711870431900024
3303,000000111011,0.7618818283081055
3304,110101101010,1.9021387100219727
3305,101010110101,-0.3391548991203308
3306,001100000100,-0.4421130418777466
3307,010111110011,1.5589909553527832
3308,110000111110,0.42831718921661377
3309,000001111011,-0.9513152837753296
3310,001011111000,-0.19820040464401245
3311,111001010110,-0.818281888961792
3312,100100001110,-0.554755687713623
3313,001000110010,-0.9923814535140991
3314,011010000101,-0.2666853666305542
3315,011010000001,1.2765660285949707
3316,100010001001,0.3731973171234131
3317,000111011111,2.264542579650879
3318,101011010000,-0.41958701610565186
3319,110100110100,0.14939045906066895
3320,111110101010,-0.7645372152328491
3321,000111000011,-0.6638551950454712
3322,110101101110,-0.6244516372680664
3323,000110010010,0.49990391731262207
3324,101011010111,0.8932820558547974
3325,110010000000,-0.18317043781280518
3326,010011111101,-0.9469279646873474
3327,010110111001,0.22368359565734863
3328,001010010101,0.5303599834442139
3329,110101110111,-0.8104050159454346
3330,101110111110,-0.2544567584991455
3331,101110111010,1.5136911869049072
3332,111111101100,0.21287405490875244
3333,011000100010,-0.5720090270042419
3334,001000101111,-0.711388349533081
3335,101001110111,0.004484891891479492
3336,001001110100,1.2547204494476318
3337,001101110001,1.5917446613311768
3338,001001010101,-0.9465504884719849
3339,011111110000,2.873957395553589
3340,110111000111,-0.9163933992385864
3341,110000001110,4.96565055847168
3342,101101010101,-0.23806947469711304
3343,101001010101,0.5924746990203857
3344,111000101011,-0.6969696283340454
3345,111000010100,0.4722539186477661
3346,011110111101,3.2306885719299316
3347,010101101011,1.2518558502197266
3348,001100111101,-0.4291788339614868
3349,010011110010,-0.07155448198318481
3350,000000000100,-0.3258463144302368
3351,010000101011,0.38376617431640625
3352,011001010000,2.898115873336792
3353,110110101011,2.0726547241210938
3354,011011001001,-0.971114993095398
3355,011100011100,-0.9432899951934814
3356,101111111100,-0.7733877897262573
3357,111100010100,0.13386785984039307
3358,111001011000,0.5124642848968506
3359,010011111001,-0.23030579090118408
3360,010010110100,1.2177438735961914
3361,100001111001,-0.1546124815940857
3362,111000111000,2.501159429550171
3363,100111101110,-0.08385980129241943
3364,101110001000,2.09049391746521
3365,100100011101,1.6390182971954346
3366,111000101000,-0.7930830717086792
3367,001010111101,0.44017982482910156
3368,001110001100,-0.2258458137512207
3369,101011001110,0.04475724697113037
3370,111010101110,-0.9522315263748169
3371,101101111011,0.17253828048706055
3372,101101011110,-0.6625452041625977
3373,100001101000,2.8664567470550537
3374,011111011100,-0.28986382484436035
3375,000011011000,2.5645699501037598
3376,111000011101,0.3153040409088135
3377,000010011100,-0.8910157680511475
3378,001110110111,-0.8686450123786926
3379,010101111001,0.48308634757995605
3380,110001000110,1.2127912044525146
3381,110110100101,-0.21908992528915405
3382,001001011001,2.3318066596984863
3383,111101101011,2.0526256561279297
3384,000100101000,0.9026895761489868
3385,101110011010,2.026893377304077
3386,010010001000,0.16700172424316406
3387,111000111001,-0.23526620864868164
3388,100110011011,-0.49689751863479614
3389,100100110100,-0.43676435947418213
3390,000001010000,0.07872283458709717
3391,011000111001,3.1646065711975098
3392,101100011100,-0.41936004161834717
3393,111001001001,1.488168478012085
3394,001110001101,-0.4579070210456848
3395,110001001111,-0.791343092918396
3396,110100110001,0.16237807273864746
3397,111011100100,0.3972656726837158
3398,100011111101,-0.7996848821640015
3399,101110011100,3.771592617034912
3400,000010111010,0.7595127820968628
3401,011111010111,0.12683069705963135
3402,101010110011,-0.7027829885482788
3403,100001000111,1.2487258911132812
3404,101000000011,0.13563978672027588
3405,101111001111,-0.9284374713897705
3406,110001000011,-0.29731857776641846
3407,101111101001,-0.5527808666229248
3408,100111011010,2.087665319442749
3409,001101101011,-0.9413955807685852
3410,111011111011,-0.3198866844177246
3411,010111001011,-0.9258034825325012
3412,001011110101,1.0367517471313477
3413,001010100010,-0.6492193341255188
3414,100110111111,3.0120482444763184
3415,110110010100,0.8704773187637329
3416,000011111101,1.5172603130340576
3417,100010001110,0.11930239200592041
3418,100011110011,-0.751922607421875
3419,010010010111,2.974187135696411
3420,100111011001,-0.05362170934677124
3421,010010001011,-0.19734829664230347
3422,011000010001,1.2747528553009033
3423,111000010110,-0.21344256401062012
3424,001011000000,-0.0362476110458374
3425,111101011100,1.767249345779419
3426,000100111000,0.2523472309112549
3427,000100101101,-0.26210886240005493
3428,000011101110,1.808220624923706
3429,010101000010,-0.31040799617767334
3430,011110110101,-0.06459057331085205
3431,110111100110,-0.6810941696166992
3432,000100001010,-0.9759427905082703
3433,000100110001,0.9568328857421875
3434,010111011110,-0.3396971821784973
3435,111111111011,-0.0564342737197876
3436,100101011100,1.3727009296417236
3437,111001111001,0.12650179862976074
3438,111011001101,-0.864257276058197
3439,111010101011,-0.2337338924407959
3440,101100000011,-0.8618001341819763
3441,100100010011,1.1544129848480225
3442,101100010100,-0.4273744821548462
3443,101010010011,0.7212562561035156
3444,100011011011,0.4790360927581787
3445,001010001110,-0.5303340554237366
3446,001011110111,-0.17998123168945312
3447,000100001001,2.395515203475952
3448,100000110010,-0.7680822610855103
3449,101111100100,-0.2334180474281311
3450,001000110100,-0.8080042004585266
3451,111110000100,-0.07030737400054932
3452,111100000011,0.19016587734222412
3453,101010100100,-0.19141733646392822
3454,000001110110,1.0268468856811523
3455,110110010001,-0.06033825874328613
3456,100100111111,3.3957138061523438
3457,001110101001,-0.4573246240615845
3458,000011101101,1.492595911026001
3459,001100001111,1.2544207572937012
3460,110101110111,-0.7008674144744873
3461,110001110000,0.01317751407623291
3462,000111011000,-0.7633951902389526
3463,000011111111,-0.2862548828125
3464,010000101001,1.4841015338897705
3465,101110100000,-0.7883641719818115
3466,111011011110,0.16047489643096924
3467,110101111000,-0.8883960843086243
3468,010110000001,-0.3539503812789917
3469,000110111111,-0.3721393346786499
3470,101100001110,1.1920928955078125e-07
3471,100001110001,0.8077176809310913
3472,110100101000,-0.0015524029731750488
3473,101111010111,0.06371927261352539
3474,010010010110,0.7671408653259277
3475,011100001111,0.7666006088256836
3476,101011110011,-0.2114766240119934
3477,110100001000,1.4791254997253418
3478,000100110001,1.7823588848114014
3479,110101001011,0.1369541883468628
3480,100001011111,0.002547740936279297
3481,000011011000,0.5500528812408447
3482,101011010111,1.8392016887664795
3483,010100111010,0.9598178863525391
3484,001101000000,2.392632246017456
3485,001101001001,0.1858118772506714
3486,011000001001,-0.6573033332824707
3487,100011010000,0.019463062286376953
3488,010111010000,-0.010118424892425537
3489,001101101100,-0.7768860459327698
3490,001101010110,-0.088803231716156
3491,111111001010,1.4816572666168213
3492,100010101100,1.663909912109375
3493,000001000001,2.681391716003418
3494,100000111101,0.08410203456878662
3495,111000111011,-0.47817832231521606
3496,001100111100,2.1303036212921143
3497,000110001001,-0.8739314675331116
3498,011101110111,1.935305118560791
3499,101011011111,3.5601439476013184
3500,010111000100,0.20299649238586426
3501,100000100101,-0.8511272668838501
3502,010010010110,0.9173506498336792
3503,001011110100,-0.8572478294372559
3504,010010000100,-0.7321853637695312
3505,001110100111,0.8582265377044678
3506,011011111111,1.1018941402435303
3507,011100100100,-0.9528800845146179
3508,001101111011,0.18107545375823975
3509,011010111000,-0.9597638845443726
3510,101110000011,0.020864486694335938
3511,011111101100,-0.7412501573562622
3512,011000111010,-0.708824098110199
3513,101101111100,-0.16461318731307983
3514,010101000110,-0.5434547662734985
3515,100111010010,1.0306694507598877
3516,010111100111,-0.18048816919326782
3517,111001001000,-0.2133331298828125
3518,111101101000,0.6937038898468018
3519,010111110000,-0.4188634753227234
3520,111000001010,0.8600099086761475
3521,010000100100,2.965308666229248
3522,011010001010,-0.7660121321678162
3523,001010010100,-0.992508053779602
3524,010111010000,-0.9029558897018433
3525,110100111010,0.0933842658996582
3526,101001110011,-0.5796620845794678
3527,100110110001,3.556178569793701
3528,011000110001,-0.8639734983444214
3529,000000011010,1.3897132873535156
3530,011000010010,1.3091962337493896
3531,101011101100,4.963447093963623
3532,111111010101,3.5325846672058105
3533,110111000001,0.17869031429290771
3534,000001000111,-0.8183937668800354
3535,011110101011,0.005154132843017578
3536,000010111111,0.5756915807723999
3537,000111001010,0.09900128841400146
3538,101010000000,4.485675811767578
3539,011010000100,-0.6703873872756958
3540,100001001001,-0.7392107844352722
3541,000010111100,0.7108732461929321
3542,001111100011,-0.2991902232170105
3543,001110111101,-0.8477020263671875
3544,010011101110,0.4012488126754761
3545,101101111000,0.6142474412918091
3546,011000100011,-0.9383531808853149
3547,010101010010,-0.8591040968894958
3548,001110110111,1.0801606178283691
3549,010111010001,2.5417914390563965
3550,011100010111,1.7698767185211182
3551,111000100001,-0.4612002968788147
3552,001101111000,-0.5085306167602539
3553,100000101001,0.9363088607788086
3554,100111000110,-0.8916891813278198
3555,011101000110,0.9123518466949463
3556,000000001000,-0.5186619758605957
3557,011101100011,2.4854602813720703
3558,101010101011,-0.18427836894989014
3559,100001101000,-0.552578866481781
3560,001111000101,2.3852250576019287
3561,011101110010,-0.8134516477584839
3562,101110101101,0.7986867427825928
3563,100101000011,-0.03859984874725342
3564,101110010100,-0.8170840740203857
3565,001101111100,1.7764966487884521
3566,011110100101,0.6391136646270752
3567,101111101000,1.2695856094360352
3568,100001101111,-0.19086086750030518
3569,010011110110,-0.9208321571350098
3570,001100000010,0.021749258041381836
3571,010011000111,-0.6542739868164062
3572,100010100110,-0.5475326776504517
3573,111101010101,-0.6397137641906738
3574,101001100011,-0.5561504364013672
3575,011111000111,-0.35617583990097046
3576,111010000111,1.5675697326660156
3577,110110101000,2.3656013011932373
3578,101011100111,-0.7151499390602112
3579,100101100111,0.35723376274108887
3580,111000000100,-0.835969090461731
3581,000110110100,-0.4151974320411682
3582,001000100110,-0.3409789800643921
3583,100011100010,0.4087449312210083
3584,111111001101,-0.9442453384399414
3585,111010100100,0.31794631481170654
3586,101010101110,-0.842256486415863
3587,110001011001,1.7006776332855225
3588,101110000110,-0.7087922096252441
3589,100110000101,4.204983711242676
3590,010001101110,1.0371830463409424
3591,011000011111,2.9662554264068604
3592,001011110000,-0.7560994029045105
3593,011001000101,-0.9493082761764526
3594,111001110111,0.5813525915145874
3595,011111010101,-0.7179656028747559
3596,101010001001,1.5820176601409912
3597,011001101100,-0.6500944495201111
3598,110011101011,3.20186185836792
3599,111111001100,2.376312017440796
3600,000100101000,-0.35439544916152954
3601,111001010101,1.4784436225891113
3602,111100000111,0.26683318614959717
3603,101011101011,0.43522679805755615
3604,110011011110,-0.11055207252502441
3605,001010001110,-0.6968438625335693
3606,011000101100,-0.7329304218292236
3607,000011010101,0.5200803279876709
3608,011001100100,10.380361557006836
3609,100111110000,-0.8740173578262329
3610,101001000011,-0.7359161376953125
3611,001001111100,1.3349604606628418
3612,101011010011,3.6349825859069824
3613,010011011101,0.3121910095214844
3614,000110100111,0.2249068021774292
3615,011100010100,-0.14666444063186646
3616,000111111101,0.5714693069458008
3617,111011110011,0.15845835208892822
3618,001000110101,-0.49876296520233154
3619,011011100011,-0.19009321928024292
3620,011000110001,-0.07571601867675781
3621,011100000110,-0.43695902824401855
3622,111100011100,-0.3800017237663269
3623,101011111111,2.219982147216797
3624,100011100000,0.3563544750213623
3625,000101000100,1.0897974967956543
3626,100100000101,-0.8538134098052979
3627,100001100100,0.21609115600585938
3628,111001101110,-0.2387186884880066
3629,010000001101,3.6418075561523438
3630,101001010011,0.41549909114837646
3631,011011101111,3.04990291595459
3632,011111101011,2.2999815940856934
3633,010100011111,-0.03417563438415527
3634,000011101011,1.1886038780212402
3635,111110011000,-0.5351552963256836
3636,110010000011,1.018122911453247
3637,100111011110,0.023145556449890137
3638,111010101100,-0.3967841863632202
3639,010110100101,1.6710162162780762
3640,111011001011,-0.7003044486045837
3641,110100100011,-0.6606555581092834
3642,000111101010,-0.33301836252212524
3643,011001001000,-0.1740649938583374
3644,010110001101,-0.7601223587989807
3645,000011011001,3.074219226837158
3646,111101110100,0.17070329189300537
3647,111111110001,0.16182255744934082
3648,101000011010,-0.6448104381561279
3649,001101000001,-0.9805617928504944
3650,011101111101,-0.6492708325386047
3651,010100011111,3.483987331390381
3652,110110000100,2.147641658782959
3653,000110000010,1.1410691738128662
3654,000111110100,0.8604928255081177
3655,100000001001,-0.7667076587677002
3656,110000111100,0.5397005081176758
3657,111100001110,1.3515129089355469
3658,010011011100,0.8899103403091431
3659,011110100101,0.22491538524627686
3660,001111000000,1.29060959815979
3661,001011010000,0.19652819633483887
3662,001101011110,0.3681260347366333
3663,010000010101,0.8898333311080933
3664,110010110111,3.6223063468933105
3665,110000000001,-0.6560415625572205
3666,100110000101,0.6468136310577393
3667,101111111010,-0.5148434638977051
3668,011110010100,0.40220797061920166
3669,000111110110,2.5059471130371094
3670,000010010100,-0.8645128011703491
3671,111000001111,0.2197664976119995
3672,111010101101,-0.04822009801864624
3673,100001010110,-0.5923036336898804
3674,100011101111,1.9829120635986328
3675,100110101100,-0.5340529680252075
3676,011101000110,0.39515674114227295
3677,000100100101,1.6897151470184326
3678,011000001001,-0.8177412748336792
